Customer_ID,Age,Annual_Income,Credit_Limit,Balance,Purchases,Payment_Ratio,Late_Payments,Utilization,Risk_Level
431,63,669170,313842,46925,197725,0.7,7,0.15,High Risk
432,57,849499,740191,844902,135925,0.68,5,1.14,High Risk
433,53,695970,181045,183873,118037,0.36,2,1.02,High Risk
434,28,689351,706551,831810,152255,0.76,8,1.18,High Risk
435,64,1456744,792212,236959,142208,0.37,4,0.3,Low Risk
436,64,1137845,57175,7051,426784,0.85,0,0.12,Low Risk
437,25,672598,612848,702451,260593,0.37,2,1.15,High Risk
438,59,1254645,121090,110985,125781,0.47,0,0.92,High Risk
439,24,405287,949805,990383,49316,0.5,5,1.04,High Risk
440,26,606509,282833,29514,34799,0.53,2,0.1,Low Risk
441,65,298582,963573,792764,41218,0.55,7,0.82,High Risk
442,52,1873759,506421,446907,538073,0.87,3,0.88,Medium Risk
443,50,1109961,89443,42736,285722,0.6,8,0.48,High Risk
444,67,854928,782211,485576,224564,0.35,8,0.62,High Risk
445,55,822946,754392,185686,98383,0.63,2,0.25,Low Risk
446,60,1886846,599184,112654,366126,0.32,4,0.19,Low Risk
447,36,1857026,144785,143564,621259,0.64,9,0.99,High Risk
448,33,1222044,159555,160256,173539,0.57,6,1.0,High Risk
449,62,1038064,881762,311497,267219,0.6,6,0.35,High Risk
450,50,823149,137951,137748,116765,0.55,2,1.0,High Risk
451,39,1556826,564792,282684,341402,0.37,7,0.5,High Risk
452,37,793310,734484,306914,253956,0.96,7,0.42,High Risk
453,39,593035,836271,812348,116730,0.65,1,0.97,High Risk
454,48,1336740,879431,771561,426271,0.71,2,0.88,Medium Risk
455,46,570613,665699,531655,83803,0.65,3,0.8,Medium Risk
456,57,531224,595642,580793,106656,0.49,2,0.98,High Risk
457,46,628189,802947,842675,96454,0.95,3,1.05,High Risk
458,43,1791240,109021,124664,709714,0.9,5,1.14,High Risk
459,29,592086,555465,436524,202863,0.69,6,0.79,High Risk
460,32,250184,625180,125060,34051,0.69,0,0.2,Low Risk
461,21,678419,460714,225388,77869,0.52,6,0.49,High Risk
462,21,260854,126706,31019,69923,0.82,8,0.24,High Risk
463,67,287936,235977,55155,34509,0.88,2,0.23,Low Risk
464,54,1581175,235761,280092,163873,0.49,8,1.19,High Risk
465,52,1434774,677386,205480,104272,0.8,9,0.3,High Risk
466,68,1627241,283039,258045,274425,0.81,8,0.91,High Risk
467,45,1741087,892395,856689,259812,0.72,7,0.96,High Risk
468,60,1326510,680698,436010,138614,0.73,9,0.64,High Risk
469,65,1861768,624882,65658,604371,0.61,9,0.11,High Risk
470,21,1402378,164650,148264,90927,0.63,8,0.9,High Risk
471,36,218167,892650,1024115,80608,0.53,4,1.15,High Risk
472,59,1696128,807374,764352,502787,0.47,0,0.95,High Risk
473,25,787466,431810,294251,139360,0.79,8,0.68,High Risk
474,42,1528288,621395,463736,483571,0.31,7,0.75,High Risk
475,49,431044,421924,115722,80694,0.68,6,0.27,High Risk
476,23,1975296,248037,265853,690782,0.86,8,1.07,High Risk
477,32,783945,261012,197510,111500,0.68,3,0.76,Medium Risk
478,46,200571,632886,236055,34729,0.64,3,0.37,Low Risk
479,36,368140,595558,125353,88980,0.87,6,0.21,High Risk
480,57,1792986,632614,249516,647534,0.49,9,0.39,High Risk
481,42,1904519,83676,78889,572848,0.63,9,0.94,High Risk
482,49,846299,785514,903906,267656,0.81,1,1.15,High Risk
483,34,454259,181702,64824,53251,0.87,7,0.36,High Risk
484,48,917249,983169,433247,168518,0.75,5,0.44,Low Risk
485,25,1174909,319303,314844,363458,0.89,2,0.99,High Risk
486,67,1501876,320286,288721,590891,0.83,7,0.9,High Risk
487,69,353035,706651,166694,65160,0.34,9,0.24,High Risk
488,50,1351450,126937,139830,514399,0.57,6,1.1,High Risk
489,66,412348,549760,196514,98152,0.53,5,0.36,Low Risk
490,25,490508,100907,95338,153728,0.89,4,0.94,High Risk
491,32,1319803,518842,423515,89444,0.47,3,0.82,Medium Risk
492,36,1231310,798578,491150,67494,0.68,6,0.62,High Risk
493,46,289950,68613,13457,110638,0.55,0,0.2,Low Risk
494,46,729414,412615,446376,63959,0.55,3,1.08,High Risk
495,68,1771110,838243,572861,603893,0.37,6,0.68,High Risk
496,41,1865008,351826,79003,203330,0.54,5,0.22,Low Risk
497,59,465906,575057,359123,126203,0.84,8,0.62,High Risk
498,56,1577798,411947,88235,361145,0.62,1,0.21,Low Risk
499,53,1364939,771173,394098,127023,0.55,4,0.51,Low Risk
500,50,1589069,75378,17345,200418,0.38,7,0.23,High Risk
501,57,1920353,249916,97062,521879,0.96,7,0.39,High Risk
502,43,654521,518211,514332,233681,0.8,4,0.99,High Risk
503,30,1789158,228696,81384,198252,0.82,7,0.36,High Risk
504,25,268335,896678,718928,62915,0.74,5,0.8,Medium Risk
505,56,1987711,391245,138252,791150,0.69,2,0.35,Low Risk
506,54,441248,472672,367637,92491,0.35,8,0.78,High Risk
507,51,1058891,468445,430318,109641,0.87,0,0.92,High Risk
508,30,1742781,779331,166481,643073,0.44,7,0.21,High Risk
509,39,250209,829167,856146,90646,0.56,0,1.03,High Risk
510,52,1255514,516874,571161,78110,0.44,8,1.11,High Risk
511,21,417493,229815,117113,78077,0.38,6,0.51,High Risk
512,25,950609,146953,156548,368006,0.75,4,1.07,High Risk
513,65,846573,221043,50334,181608,0.63,1,0.23,Low Risk
514,24,1353451,798704,453642,358253,0.91,0,0.57,Low Risk
515,36,374993,775961,215119,48781,0.54,5,0.28,Low Risk
516,44,1908324,76175,88162,561937,0.59,6,1.16,High Risk
517,36,664774,354268,337166,164513,0.4,4,0.95,High Risk
518,22,1841027,720369,563331,461830,0.81,6,0.78,High Risk
519,69,1780111,738004,131563,460686,0.81,8,0.18,High Risk
520,48,1227157,815381,230240,66374,0.79,0,0.28,Low Risk
521,52,400251,395220,191912,29673,0.89,8,0.49,High Risk
522,47,1009007,217895,76380,348932,0.68,8,0.35,High Risk
523,40,1268722,620990,274616,337590,0.54,9,0.44,High Risk
524,44,1795235,405015,471946,593041,0.84,0,1.17,High Risk
525,32,1602963,532577,522879,421503,0.74,8,0.98,High Risk
526,55,307102,491944,87069,27726,0.64,6,0.18,High Risk
527,53,1300083,445281,71995,342709,0.69,3,0.16,Low Risk
528,53,751163,781107,117493,93456,0.79,9,0.15,High Risk
529,63,1786656,454377,405051,478544,0.63,2,0.89,Medium Risk
530,57,1228275,348835,231979,340601,0.89,5,0.67,Medium Risk
531,32,641939,966755,254050,150094,0.36,2,0.26,Low Risk
532,23,545397,692918,785501,33203,0.31,0,1.13,High Risk
533,21,1072360,575671,184726,94326,0.8,6,0.32,High Risk
534,53,1070825,443175,396226,263695,0.74,1,0.89,Medium Risk
535,60,795967,264867,317402,84763,0.77,6,1.2,High Risk
536,30,1964837,390844,464945,170684,0.35,1,1.19,High Risk
537,63,695253,395859,309273,67804,0.39,1,0.78,Medium Risk
538,64,873830,99173,26619,278660,0.35,0,0.27,Low Risk
539,49,481878,368292,439038,100915,0.5,2,1.19,High Risk
540,33,868463,143649,129198,107181,0.64,5,0.9,High Risk
541,32,247728,639292,645439,53735,0.45,5,1.01,High Risk
542,51,1863351,793917,936411,593248,0.79,8,1.18,High Risk
543,66,1184992,648216,209712,456424,0.86,2,0.32,Low Risk
544,22,1153982,457531,207909,402020,0.54,5,0.45,Low Risk
545,55,1504616,452696,167734,229954,0.59,9,0.37,High Risk
546,43,1954781,716912,853160,347357,0.39,9,1.19,High Risk
547,37,1754125,700088,574009,531903,0.35,9,0.82,High Risk
548,46,1803630,969814,428301,563008,0.46,1,0.44,Low Risk
549,28,899875,750832,380954,67738,0.98,6,0.51,High Risk
550,49,1293816,166801,99993,150619,0.5,8,0.6,High Risk
551,46,1469831,534337,311239,143333,0.42,4,0.58,Low Risk
552,30,362360,553294,160964,115907,0.58,1,0.29,Low Risk
553,46,1840174,701719,731286,475172,0.72,0,1.04,High Risk
554,54,1625981,64944,61672,535196,0.84,1,0.95,High Risk
555,61,237432,763658,843833,86220,0.78,6,1.1,High Risk
556,27,401667,551538,373981,129444,0.89,6,0.68,High Risk
557,24,1892914,355244,298111,134413,0.4,7,0.84,High Risk
558,65,566919,178671,166052,141859,0.6,0,0.93,High Risk
559,31,1533217,857680,646453,283477,0.41,4,0.75,Medium Risk
560,49,1539003,464558,406280,239714,0.35,5,0.87,Medium Risk
561,56,574741,490499,337193,150910,0.31,0,0.69,Medium Risk
562,45,896472,417650,225275,136928,0.65,5,0.54,Low Risk
563,41,975422,97531,115201,204169,0.56,7,1.18,High Risk
564,56,1159192,217206,135817,155261,0.46,5,0.63,Medium Risk
565,30,1193511,575664,588155,458017,0.88,7,1.02,High Risk
566,57,799568,676902,512981,128097,0.83,6,0.76,High Risk
567,29,916271,459474,183601,296960,0.91,4,0.4,Low Risk
568,44,1523183,411611,92279,522528,0.92,4,0.22,Low Risk
569,55,550758,830968,919512,43429,0.82,9,1.11,High Risk
570,69,1500622,648894,305641,147690,0.88,6,0.47,High Risk
571,55,861520,747977,317792,157552,0.88,7,0.42,High Risk
572,68,572984,760282,700931,86692,0.95,5,0.92,High Risk
573,56,227682,869225,704576,89428,0.69,8,0.81,High Risk
574,38,1114208,979494,809801,84571,0.8,3,0.83,Medium Risk
575,69,1470759,739701,181156,566922,0.79,3,0.24,Low Risk
576,59,1354022,171476,63946,237923,0.34,7,0.37,High Risk
577,52,1607121,458863,296158,350523,0.46,0,0.65,Medium Risk
578,44,876765,377876,398910,235956,0.43,0,1.06,High Risk
579,43,1206294,644031,365767,321364,0.41,7,0.57,High Risk
580,52,370148,723422,185188,62560,0.54,3,0.26,Low Risk
581,57,630726,322316,174162,134118,0.57,5,0.54,Low Risk
582,32,1333641,187066,78709,195694,0.83,3,0.42,Low Risk
583,69,748815,322179,384698,104339,0.38,9,1.19,High Risk
584,33,1349595,203046,104254,105846,0.86,0,0.51,Low Risk
585,43,412694,948416,737054,81756,0.93,4,0.78,Medium Risk
586,45,1027745,341197,249827,177880,0.5,4,0.73,Medium Risk
587,55,746065,671595,192810,98189,0.97,7,0.29,High Risk
588,61,1310958,708578,172286,125049,0.44,4,0.24,Low Risk
589,50,1727794,145541,17382,147714,0.94,8,0.12,High Risk
590,37,498643,324809,81576,87656,0.44,9,0.25,High Risk
591,69,1830717,974752,876636,406937,0.65,6,0.9,High Risk
592,40,217921,243550,193845,64679,0.89,4,0.8,Medium Risk
593,68,1158364,552540,227891,338011,0.92,0,0.41,Low Risk
594,45,1543665,438310,147596,118901,0.57,2,0.34,Low Risk
595,42,611976,838433,112816,43209,0.34,5,0.13,Low Risk
596,33,371578,885606,364347,117001,0.66,1,0.41,Low Risk
597,39,962656,373919,175727,317753,0.98,2,0.47,Low Risk
598,69,1173487,632845,665505,236612,0.94,4,1.05,High Risk
599,56,1776107,844579,97136,277309,0.81,9,0.12,High Risk
600,32,1999563,986216,384945,207153,0.34,7,0.39,High Risk
601,61,1907602,236527,271585,236215,0.34,6,1.15,High Risk
602,39,413929,180708,187413,77768,0.91,5,1.04,High Risk
603,32,1530131,180432,193058,593880,0.75,5,1.07,High Risk
604,29,1594660,101290,10446,409635,0.43,6,0.1,High Risk
605,27,915486,268739,133961,211418,0.92,0,0.5,Low Risk
606,48,485730,655914,412606,99961,0.48,7,0.63,High Risk
607,34,542312,804156,175722,28024,0.53,3,0.22,Low Risk
608,51,1227540,922931,173867,138583,0.98,4,0.19,Low Risk
609,39,783150,447451,220592,210757,0.63,6,0.49,High Risk
610,67,702381,796958,886904,183048,0.41,9,1.11,High Risk
611,36,1249834,651107,351917,317592,0.87,1,0.54,Low Risk
612,25,1353932,154299,143866,177801,0.71,9,0.93,High Risk
613,55,606744,860322,652007,93066,0.54,1,0.76,Medium Risk
614,32,284673,967298,1040965,69707,0.67,6,1.08,High Risk
615,45,943074,350441,163588,100818,0.72,7,0.47,High Risk
616,41,841651,637758,157164,116301,0.52,5,0.25,Low Risk
617,56,277400,158116,39616,91980,0.46,9,0.25,High Risk
618,43,855316,117172,35978,118126,0.87,4,0.31,Low Risk
619,36,1609443,198394,196329,427123,0.59,6,0.99,High Risk
620,59,1355724,564481,411135,354047,0.67,4,0.73,Medium Risk
621,65,399479,997401,698411,153114,0.33,3,0.7,Medium Risk
622,62,1833453,386795,91016,438798,0.41,6,0.24,High Risk
623,59,362504,553705,163584,76953,0.46,5,0.3,Low Risk
624,34,1132706,328348,106977,189682,0.93,4,0.33,Low Risk
625,51,1327213,201576,187057,161074,0.51,3,0.93,High Risk
626,25,692387,334530,289409,103378,0.89,0,0.87,Medium Risk
627,55,589232,835438,619797,227549,0.63,4,0.74,Medium Risk
628,43,740526,411939,87293,286317,0.56,6,0.21,High Risk
629,49,997611,333854,89989,114745,0.31,5,0.27,Low Risk
630,63,683501,518369,198544,48918,0.37,8,0.38,High Risk
631,31,459058,238583,241912,70509,0.8,3,1.01,High Risk
632,38,230793,903334,808066,73522,0.55,4,0.89,Medium Risk
633,67,208004,73618,81442,38349,0.98,4,1.11,High Risk
634,32,1363038,414222,56946,210752,0.7,7,0.14,High Risk
635,29,1007548,63322,63535,181620,0.8,4,1.0,High Risk
636,30,1072479,961770,121592,134720,0.94,7,0.13,High Risk
637,64,417584,767988,638978,112662,0.86,1,0.83,Medium Risk
638,37,1804720,254939,207752,459775,0.52,9,0.81,High Risk
639,58,955906,376112,148460,165620,0.54,4,0.39,Low Risk
640,27,933711,147691,136428,203805,0.4,4,0.92,High Risk
641,66,202488,320841,181119,10370,0.55,5,0.56,Low Risk
642,33,1594152,902805,719281,374664,0.73,8,0.8,High Risk
643,60,1057584,100091,79397,362017,0.8,0,0.79,Medium Risk
644,62,1234963,316452,338499,121493,0.77,9,1.07,High Risk
645,29,1102763,531624,447398,417372,0.63,9,0.84,High Risk
646,47,1281367,50558,42352,298435,0.51,5,0.84,Medium Risk
647,22,1873505,371571,280940,646318,0.57,7,0.76,High Risk
648,25,972991,377249,79288,147978,0.54,1,0.21,Low Risk
649,49,231027,386939,166813,62577,0.42,4,0.43,Low Risk
650,57,1392239,940820,569524,205867,0.69,0,0.61,Medium Risk
651,58,204726,327398,122890,68654,0.69,2,0.38,Low Risk
652,39,1233908,206054,58135,458403,0.53,5,0.28,Low Risk
653,28,960758,824230,546354,357932,0.56,8,0.66,High Risk
654,68,990565,249714,254380,322791,0.73,7,1.02,High Risk
655,65,1959617,686764,547689,753049,0.44,3,0.8,Medium Risk
656,21,1052712,555284,479841,349694,0.74,3,0.86,Medium Risk
657,42,525188,735372,187954,189799,0.94,0,0.26,Low Risk
658,37,1072529,108064,105609,175525,0.4,6,0.98,High Risk
659,27,360885,840693,186715,100669,0.43,6,0.22,High Risk
660,45,290105,761859,312543,34073,0.87,6,0.41,High Risk
661,65,861300,512337,545456,137706,0.51,3,1.06,High Risk
662,24,429425,956130,1065106,106998,0.88,2,1.11,High Risk
663,56,747484,558782,109775,156916,0.36,3,0.2,Low Risk
664,26,992649,478478,133175,359769,0.61,7,0.28,High Risk
665,51,743721,958994,473992,88135,0.54,7,0.49,High Risk
666,39,1302953,452909,402233,357504,0.69,0,0.89,Medium Risk
667,64,679025,652646,172285,125521,0.63,3,0.26,Low Risk
668,59,1012630,700265,189215,157242,0.47,7,0.27,High Risk
669,47,658589,451437,316005,57170,0.78,4,0.7,Medium Risk
670,30,768645,372322,278933,229214,0.91,1,0.75,Medium Risk
671,46,1296363,345590,67993,257307,0.52,1,0.2,Low Risk
672,39,1143867,934313,509752,392584,0.67,4,0.55,Low Risk
673,59,1951395,205871,186405,625994,0.7,3,0.91,High Risk
674,23,1927955,928697,441804,390642,0.4,9,0.48,High Risk
675,65,1595995,719211,263535,223053,0.76,3,0.37,Low Risk
676,33,618805,309710,69925,202782,0.32,0,0.23,Low Risk
677,48,241113,893208,545861,19814,0.56,7,0.61,High Risk
678,40,1652885,922508,1046226,323611,0.58,8,1.13,High Risk
679,48,402869,580607,450238,130411,0.34,4,0.78,Medium Risk
680,28,1727168,809390,140190,186792,0.5,3,0.17,Low Risk
681,61,1898046,141598,54407,436268,0.84,8,0.38,High Risk
682,59,1010224,621999,568992,327448,0.73,9,0.91,High Risk
683,21,1990122,908252,846931,116096,0.39,5,0.93,High Risk
684,23,720109,611237,313764,223618,0.95,2,0.51,Low Risk
685,33,1617832,217399,37753,230536,0.9,4,0.17,Low Risk
686,48,907561,292298,201846,286847,0.32,6,0.69,High Risk
687,69,723841,970970,879509,142332,0.5,6,0.91,High Risk
688,45,1745400,242864,112924,101228,0.89,7,0.46,High Risk
689,53,1987781,799271,773322,492103,0.35,9,0.97,High Risk
690,58,1845245,198903,91954,504929,0.79,4,0.46,Low Risk
691,26,1648602,122811,35094,181357,0.72,6,0.29,High Risk
692,64,1394876,259074,253578,318402,0.77,8,0.98,High Risk
693,65,1189922,566677,139986,378327,0.87,0,0.25,Low Risk
694,52,1240012,609005,224544,90269,0.91,1,0.37,Low Risk
695,65,226187,228814,237677,79084,0.42,6,1.04,High Risk
696,67,597457,972013,656273,103435,0.43,9,0.68,High Risk
697,41,874853,541725,146069,339909,0.5,6,0.27,High Risk
698,36,1259305,796421,618972,425570,0.34,1,0.78,Medium Risk
699,41,500157,362070,269575,157702,0.49,3,0.74,Medium Risk
700,31,1225627,993170,701558,129116,0.94,3,0.71,Medium Risk
701,57,1010779,99630,47284,227918,0.61,3,0.47,Low Risk
702,56,368280,370649,202868,62550,0.3,7,0.55,High Risk
703,55,1051204,828464,776288,345542,0.54,8,0.94,High Risk
704,39,1026810,141196,157983,170297,0.48,8,1.12,High Risk
705,40,201998,119496,87919,58280,0.74,3,0.74,Medium Risk
706,38,1692075,868789,977977,350293,0.68,9,1.13,High Risk
707,67,1938696,198772,58318,617653,0.31,6,0.29,High Risk
708,61,1622892,574302,240675,173944,0.46,9,0.42,High Risk
709,69,978095,533377,543777,153742,0.44,5,1.02,High Risk
710,34,838388,827987,960090,82867,0.7,1,1.16,High Risk
711,35,1142593,415668,448701,286194,0.5,4,1.08,High Risk
712,51,958704,790777,506536,169468,0.81,7,0.64,High Risk
713,21,577544,165651,164314,187539,0.44,5,0.99,High Risk
714,23,1800601,169817,54553,265686,0.69,4,0.32,Low Risk
715,36,396822,622147,279353,103850,0.93,5,0.45,Low Risk
716,43,1287090,623562,747291,307859,0.95,9,1.2,High Risk
717,31,918142,136677,40523,275299,0.71,8,0.3,High Risk
718,32,1437595,903886,331581,439297,0.57,5,0.37,Low Risk
719,30,649349,796142,712640,239765,0.86,4,0.9,High Risk
720,52,696387,233267,195008,178703,0.88,2,0.84,Medium Risk
721,36,1372125,584780,520372,408324,0.34,4,0.89,Medium Risk
722,28,1298808,719003,823344,503358,0.53,4,1.15,High Risk
723,58,819054,167960,38924,245551,0.43,6,0.23,High Risk
724,32,406225,502379,369570,160766,0.64,4,0.74,Medium Risk
725,44,1521181,171953,65826,387891,0.53,0,0.38,Low Risk
726,48,1330970,328468,175301,526227,0.76,5,0.53,Low Risk
727,28,1520043,735277,335783,172371,0.92,9,0.46,High Risk
728,48,405611,249375,280240,108279,0.54,9,1.12,High Risk
729,56,640499,785506,896256,111881,0.92,8,1.14,High Risk
730,46,1547760,732487,474684,403928,0.74,5,0.65,Medium Risk
731,28,339750,280221,252670,23400,0.72,1,0.9,High Risk
732,48,1918685,357199,118804,308534,0.82,2,0.33,Low Risk
733,48,978931,66942,31582,55745,0.58,0,0.47,Low Risk
734,57,1595748,454082,374184,351917,0.72,3,0.82,Medium Risk
735,61,1079166,60135,50496,248922,0.42,3,0.84,Medium Risk
736,56,413259,818695,900449,92292,0.38,4,1.1,High Risk
737,47,1601616,302273,281084,591284,0.95,3,0.93,High Risk
738,37,1858657,982362,1008829,372007,0.86,5,1.03,High Risk
739,29,829123,902556,907706,102593,0.43,9,1.01,High Risk
740,53,284321,608409,242399,98188,0.81,1,0.4,Low Risk
741,40,417901,399404,397407,157082,0.79,5,1.0,High Risk
742,33,358989,279350,91340,44183,0.77,1,0.33,Low Risk
743,48,1440063,283818,32316,189505,0.67,6,0.11,High Risk
744,68,317004,67973,52839,31533,0.34,5,0.78,Medium Risk
745,49,846585,107402,53788,271252,0.36,8,0.5,High Risk
746,33,1999413,671248,561841,724671,0.38,2,0.84,Medium Risk
747,66,1004017,822127,283246,333456,0.34,2,0.34,Low Risk
748,55,942466,647649,243243,178154,0.52,3,0.38,Low Risk
749,26,1396308,217555,237028,152322,0.69,8,1.09,High Risk
750,38,388722,992287,824871,148743,0.54,7,0.83,High Risk
751,25,557925,330913,65567,85824,0.92,5,0.2,Low Risk
752,67,1626038,897060,435412,602536,0.47,0,0.49,Low Risk
753,45,317273,162818,132742,95570,0.33,4,0.82,Medium Risk
754,22,1697605,967422,859231,631168,0.44,2,0.89,Medium Risk
755,30,911953,869509,562339,261459,0.71,5,0.65,Medium Risk
756,50,954801,728296,274673,106162,0.97,0,0.38,Low Risk
757,65,1504709,510413,426720,316303,0.84,1,0.84,Medium Risk
758,25,1477352,969689,186482,149101,0.72,9,0.19,High Risk
759,53,206968,740566,719311,26329,0.35,0,0.97,High Risk
760,21,1315825,646349,602015,226574,0.34,3,0.93,High Risk
761,38,340312,584260,243319,34684,0.77,9,0.42,High Risk
762,52,1946479,726544,121200,305445,0.68,2,0.17,Low Risk
763,67,1022551,84656,16783,85251,1.0,5,0.2,Low Risk
764,69,1092829,677680,385798,73066,0.63,5,0.57,Low Risk
765,31,1147542,620878,187509,117993,0.99,7,0.3,High Risk
766,41,999532,376278,218294,124460,0.32,3,0.58,Low Risk
767,46,504938,327998,53416,74116,0.89,5,0.16,Low Risk
768,45,1615239,416440,244584,425742,0.7,9,0.59,High Risk
769,42,1820985,333085,364054,224556,0.6,2,1.09,High Risk
770,47,1570096,851829,720741,562549,0.96,6,0.85,High Risk
771,69,1856008,584150,100064,143440,0.61,8,0.17,High Risk
772,33,1204869,283389,54631,388450,0.57,9,0.19,High Risk
773,53,806304,417338,274802,265031,0.48,4,0.66,Medium Risk
774,54,1379180,135058,52676,245177,0.88,5,0.39,Low Risk
775,61,663110,798106,467534,178984,0.64,0,0.59,Low Risk
776,55,1460393,420951,397748,376829,0.92,2,0.94,High Risk
777,21,540881,387497,206384,198037,0.97,0,0.53,Low Risk
778,41,268677,725429,312345,105220,0.48,2,0.43,Low Risk
779,68,1764460,82258,89237,286046,0.35,5,1.08,High Risk
780,26,1230436,716635,634171,282320,0.64,0,0.88,Medium Risk
781,48,1640660,685473,546921,158804,0.37,3,0.8,Medium Risk
782,37,1341465,224072,40124,420650,0.94,0,0.18,Low Risk
783,25,801294,510970,332625,301129,0.84,9,0.65,High Risk
784,51,1658347,646870,701354,149301,0.45,1,1.08,High Risk
785,25,1695797,786605,790235,531906,0.84,3,1.0,High Risk
786,58,295133,135225,23098,66465,0.47,5,0.17,Low Risk
787,23,1540810,821375,760670,598887,0.86,2,0.93,High Risk
788,43,639551,764233,811002,51311,0.33,6,1.06,High Risk
789,57,1772103,81695,30093,633708,0.54,6,0.37,High Risk
790,57,1536196,927100,624012,386164,0.32,8,0.67,High Risk
